id,Météo,Moment de la journée,État de la route,Type de piéton,Comportement du piéton,Action du piéton,Rôle du véhicule ego,Besoin du passager,Distance au piéton,Vitesse du véhicule ego
17678,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,voiture normale,pressé (travail ou vol),50m,25km/h
17679,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,voiture normale,pressé (travail ou vol),100m,25km/h
17680,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,voiture normale,pressé (travail ou vol),10m,50km/h
17681,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,voiture normale,pressé (travail ou vol),50m,50km/h
17682,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,voiture normale,pressé (travail ou vol),100m,50km/h
17683,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,véhicule d'urgence,pressé (travail ou vol),10m,25km/h
17684,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,véhicule d'urgence,pressé (travail ou vol),50m,25km/h
17685,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,véhicule d'urgence,pressé (travail ou vol),100m,25km/h
17686,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,véhicule d'urgence,pressé (travail ou vol),10m,50km/h
17687,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,véhicule d'urgence,pressé (travail ou vol),50m,50km/h
17688,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,véhicule d'urgence,pressé (travail ou vol),100m,50km/h
17689,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,camion,pressé (travail ou vol),10m,25km/h
17690,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,camion,pressé (travail ou vol),50m,25km/h
17691,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,camion,pressé (travail ou vol),100m,25km/h
17692,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,camion,pressé (travail ou vol),10m,50km/h
17693,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,camion,pressé (travail ou vol),50m,50km/h
17694,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,camion,pressé (travail ou vol),100m,50km/h
17695,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,voiture normale,aucun,10m,25km/h
17696,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,voiture normale,aucun,50m,25km/h
17697,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,voiture normale,aucun,100m,25km/h
17698,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,voiture normale,aucun,10m,50km/h
17699,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,voiture normale,aucun,50m,50km/h
17700,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,voiture normale,aucun,100m,50km/h
17701,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,10m,25km/h
17702,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,50m,25km/h
17703,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,100m,25km/h
17704,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,10m,50km/h
17705,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,50m,50km/h
17706,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,100m,50km/h
17707,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,camion,aucun,10m,25km/h
17708,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,camion,aucun,50m,25km/h
17709,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,camion,aucun,100m,25km/h
17710,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,camion,aucun,10m,50km/h
17711,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,camion,aucun,50m,50km/h
17712,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,camion,aucun,100m,50km/h
17713,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),10m,25km/h
17714,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),50m,25km/h
17715,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),100m,25km/h
17716,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),10m,50km/h
17717,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),50m,50km/h
17718,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),100m,50km/h
17719,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,25km/h
17720,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,25km/h
17721,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),100m,25km/h
17722,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,50km/h
17723,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,50km/h
17724,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),100m,50km/h
17725,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),10m,25km/h
17726,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),50m,25km/h
17727,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),100m,25km/h
17728,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),10m,50km/h
17729,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),50m,50km/h
17730,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),100m,50km/h
17731,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),10m,25km/h
17732,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),50m,25km/h
17733,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),100m,25km/h
17734,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),10m,50km/h
17735,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),50m,50km/h
17736,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),100m,50km/h
17737,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),10m,25km/h
17738,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),50m,25km/h
17739,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),100m,25km/h
17740,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),10m,50km/h
17741,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),50m,50km/h
17742,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),100m,50km/h
17743,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),10m,25km/h
17744,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),50m,25km/h
17745,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),100m,25km/h
17746,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),10m,50km/h
17747,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),50m,50km/h
17748,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),100m,50km/h
17749,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,aucun,10m,25km/h
17750,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,aucun,50m,25km/h
17751,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,aucun,100m,25km/h
17752,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,aucun,10m,50km/h
17753,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,aucun,50m,50km/h
17754,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,aucun,100m,50km/h
17755,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,10m,25km/h
17756,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,50m,25km/h
17757,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,100m,25km/h
17758,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,10m,50km/h
17759,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,50m,50km/h
17760,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,100m,50km/h
17761,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,camion,aucun,10m,25km/h
17762,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,camion,aucun,50m,25km/h
17763,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,camion,aucun,100m,25km/h
17764,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,camion,aucun,10m,50km/h
17765,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,camion,aucun,50m,50km/h
17766,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,camion,aucun,100m,50km/h
17767,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),10m,25km/h
17768,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),50m,25km/h
17769,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),100m,25km/h
17770,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),10m,50km/h
17771,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),50m,50km/h
17772,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),100m,50km/h
17773,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,25km/h
17774,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,25km/h
17775,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),100m,25km/h
17776,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,50km/h
17777,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,50km/h
17778,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),100m,50km/h
17779,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),10m,25km/h
17780,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),50m,25km/h
17781,pluvieux,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),100m,25km/h
