id,Météo,Moment de la journée,État de la route,Type de piéton,Comportement du piéton,Action du piéton,Rôle du véhicule ego,Besoin du passager,Distance au piéton,Vitesse du véhicule ego
17821,pluvieux,nuit,mouillé,personne âgée,regarde autour,s’arrêter,voiture normale,urgence (vers hôpital),10m,25km/h
17833,pluvieux,nuit,mouillé,personne âgée,regarde autour,s’arrêter,camion,urgence (vers hôpital),10m,25km/h
17834,pluvieux,nuit,mouillé,personne âgée,regarde autour,s’arrêter,camion,urgence (vers hôpital),50m,25km/h
17838,pluvieux,nuit,mouillé,personne âgée,regarde autour,s’arrêter,camion,urgence (vers hôpital),100m,50km/h
17841,pluvieux,nuit,mouillé,personne âgée,regarde autour,s’arrêter,voiture normale,pressé (travail ou vol),100m,25km/h
17855,pluvieux,nuit,mouillé,personne âgée,regarde autour,s’arrêter,camion,pressé (travail ou vol),50m,50km/h
17884,pluvieux,nuit,mouillé,personne âgée,regarde autour,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,50km/h
17930,pluvieux,nuit,mouillé,personne âgée,regarde autour,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),50m,25km/h
17931,pluvieux,nuit,mouillé,personne âgée,regarde autour,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),100m,25km/h
17937,pluvieux,nuit,mouillé,personne âgée,regarde autour,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),100m,25km/h
17969,pluvieux,nuit,mouillé,personne âgée,regarde autour,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,50m,50km/h
17971,pluvieux,nuit,mouillé,personne âgée,regarde autour,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,aucun,10m,25km/h
17992,pluvieux,nuit,mouillé,policier,regarde son téléphone,s’arrêter,véhicule d'urgence,urgence (vers hôpital),10m,50km/h
18005,pluvieux,nuit,mouillé,policier,regarde son téléphone,s’arrêter,voiture normale,pressé (travail ou vol),50m,50km/h
18007,pluvieux,nuit,mouillé,policier,regarde son téléphone,s’arrêter,véhicule d'urgence,pressé (travail ou vol),10m,25km/h
18021,pluvieux,nuit,mouillé,policier,regarde son téléphone,s’arrêter,voiture normale,aucun,100m,25km/h
18039,pluvieux,nuit,mouillé,policier,regarde son téléphone,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),100m,25km/h
18053,pluvieux,nuit,mouillé,policier,regarde son téléphone,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),50m,50km/h
18058,pluvieux,nuit,mouillé,policier,regarde son téléphone,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),10m,50km/h
18067,pluvieux,nuit,mouillé,policier,regarde son téléphone,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),10m,25km/h
18120,pluvieux,nuit,mouillé,policier,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),100m,50km/h
18130,pluvieux,nuit,mouillé,policier,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,10m,50km/h
18141,pluvieux,nuit,mouillé,policier,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,aucun,100m,25km/h
18172,pluvieux,nuit,mouillé,policier,parle à quelqu'un,s’arrêter,véhicule d'urgence,pressé (travail ou vol),10m,50km/h
18173,pluvieux,nuit,mouillé,policier,parle à quelqu'un,s’arrêter,véhicule d'urgence,pressé (travail ou vol),50m,50km/h
18184,pluvieux,nuit,mouillé,policier,parle à quelqu'un,s’arrêter,voiture normale,aucun,10m,50km/h
18203,pluvieux,nuit,mouillé,policier,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),50m,50km/h
18208,pluvieux,nuit,mouillé,policier,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,50km/h
18218,pluvieux,nuit,mouillé,policier,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),50m,25km/h
18236,pluvieux,nuit,mouillé,policier,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,aucun,50m,25km/h
18243,pluvieux,nuit,mouillé,policier,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,100m,25km/h
18267,pluvieux,nuit,mouillé,policier,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),100m,25km/h
18271,pluvieux,nuit,mouillé,policier,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),10m,25km/h
18328,pluvieux,nuit,mouillé,policier,regarde autour,s’arrêter,voiture normale,pressé (travail ou vol),10m,50km/h
18333,pluvieux,nuit,mouillé,policier,regarde autour,s’arrêter,véhicule d'urgence,pressé (travail ou vol),100m,25km/h
18354,pluvieux,nuit,mouillé,policier,regarde autour,s’arrêter,véhicule d'urgence,aucun,100m,50km/h
18357,pluvieux,nuit,mouillé,policier,regarde autour,s’arrêter,camion,aucun,100m,25km/h
18362,pluvieux,nuit,mouillé,policier,regarde autour,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),50m,25km/h
18381,pluvieux,nuit,mouillé,policier,regarde autour,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),100m,25km/h
18389,pluvieux,nuit,mouillé,policier,regarde autour,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),50m,50km/h
18393,pluvieux,nuit,mouillé,policier,regarde autour,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),100m,25km/h
18408,pluvieux,nuit,mouillé,policier,regarde autour,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,100m,50km/h
18424,pluvieux,nuit,mouillé,policier,regarde autour,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,50km/h
18443,pluvieux,nuit,mouillé,policier,regarde autour,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),50m,50km/h
18467,pluvieux,nuit,mouillé,policier,regarde autour,se déplacer dans une direction autre que celle du passage piéton,camion,aucun,50m,50km/h
18482,pluvieux,nuit,mouillé,femme enceinte,regarde son téléphone,s’arrêter,camion,urgence (vers hôpital),50m,25km/h
18505,pluvieux,nuit,mouillé,femme enceinte,regarde son téléphone,s’arrêter,voiture normale,aucun,10m,25km/h
18515,pluvieux,nuit,mouillé,femme enceinte,regarde son téléphone,s’arrêter,véhicule d'urgence,aucun,50m,50km/h
18531,pluvieux,nuit,mouillé,femme enceinte,regarde son téléphone,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),100m,25km/h
18548,pluvieux,nuit,mouillé,femme enceinte,regarde son téléphone,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),50m,25km/h
18567,pluvieux,nuit,mouillé,femme enceinte,regarde son téléphone,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,100m,25km/h
18611,pluvieux,nuit,mouillé,femme enceinte,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),50m,50km/h
18631,pluvieux,nuit,mouillé,femme enceinte,parle à quelqu'un,s’arrêter,voiture normale,urgence (vers hôpital),10m,25km/h
18649,pluvieux,nuit,mouillé,femme enceinte,parle à quelqu'un,s’arrêter,voiture normale,pressé (travail ou vol),10m,25km/h
18657,pluvieux,nuit,mouillé,femme enceinte,parle à quelqu'un,s’arrêter,véhicule d'urgence,pressé (travail ou vol),100m,25km/h
18672,pluvieux,nuit,mouillé,femme enceinte,parle à quelqu'un,s’arrêter,voiture normale,aucun,100m,50km/h
18673,pluvieux,nuit,mouillé,femme enceinte,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,10m,25km/h
18688,pluvieux,nuit,mouillé,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),10m,50km/h
18689,pluvieux,nuit,mouillé,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),50m,50km/h
18696,pluvieux,nuit,mouillé,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),100m,50km/h
18707,pluvieux,nuit,mouillé,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),50m,50km/h
18719,pluvieux,nuit,mouillé,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),50m,50km/h
18751,pluvieux,nuit,mouillé,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),10m,25km/h
18753,pluvieux,nuit,mouillé,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),100m,25km/h
18754,pluvieux,nuit,mouillé,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),10m,50km/h
18782,pluvieux,nuit,mouillé,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,aucun,50m,25km/h
18800,pluvieux,nuit,mouillé,femme enceinte,regarde autour,s’arrêter,véhicule d'urgence,urgence (vers hôpital),50m,25km/h
18803,pluvieux,nuit,mouillé,femme enceinte,regarde autour,s’arrêter,véhicule d'urgence,urgence (vers hôpital),50m,50km/h
18826,pluvieux,nuit,mouillé,femme enceinte,regarde autour,s’arrêter,camion,pressé (travail ou vol),10m,50km/h
18842,pluvieux,nuit,mouillé,femme enceinte,regarde autour,s’arrêter,camion,aucun,50m,25km/h
18854,pluvieux,nuit,mouillé,femme enceinte,regarde autour,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,25km/h
18856,pluvieux,nuit,mouillé,femme enceinte,regarde autour,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,50km/h
18859,pluvieux,nuit,mouillé,femme enceinte,regarde autour,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),10m,25km/h
18860,pluvieux,nuit,mouillé,femme enceinte,regarde autour,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),50m,25km/h
18866,pluvieux,nuit,mouillé,femme enceinte,regarde autour,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),50m,25km/h
18917,pluvieux,nuit,mouillé,femme enceinte,regarde autour,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),50m,50km/h
18937,pluvieux,nuit,mouillé,femme enceinte,regarde autour,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,10m,25km/h
18940,pluvieux,nuit,mouillé,femme enceinte,regarde autour,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,10m,50km/h
18961,pluvieux,nuit,mouillé,étudiant universitaire,regarde son téléphone,s’arrêter,véhicule d'urgence,urgence (vers hôpital),10m,25km/h
18967,pluvieux,nuit,mouillé,étudiant universitaire,regarde son téléphone,s’arrêter,camion,urgence (vers hôpital),10m,25km/h
18970,pluvieux,nuit,mouillé,étudiant universitaire,regarde son téléphone,s’arrêter,camion,urgence (vers hôpital),10m,50km/h
18983,pluvieux,nuit,mouillé,étudiant universitaire,regarde son téléphone,s’arrêter,véhicule d'urgence,pressé (travail ou vol),50m,50km/h
19010,pluvieux,nuit,mouillé,étudiant universitaire,regarde son téléphone,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),50m,25km/h
19011,pluvieux,nuit,mouillé,étudiant universitaire,regarde son téléphone,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),100m,25km/h
19070,pluvieux,nuit,mouillé,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,25km/h
19090,pluvieux,nuit,mouillé,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),10m,50km/h
19106,pluvieux,nuit,mouillé,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,aucun,50m,25km/h
19114,pluvieux,nuit,mouillé,étudiant universitaire,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,aucun,10m,50km/h
19122,pluvieux,nuit,mouillé,étudiant universitaire,parle à quelqu'un,s’arrêter,voiture normale,urgence (vers hôpital),100m,50km/h
19126,pluvieux,nuit,mouillé,étudiant universitaire,parle à quelqu'un,s’arrêter,véhicule d'urgence,urgence (vers hôpital),10m,50km/h
19166,pluvieux,nuit,mouillé,étudiant universitaire,parle à quelqu'un,s’arrêter,camion,aucun,50m,25km/h
19173,pluvieux,nuit,mouillé,étudiant universitaire,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),100m,25km/h
19190,pluvieux,nuit,mouillé,étudiant universitaire,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),50m,25km/h
19212,pluvieux,nuit,mouillé,étudiant universitaire,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,aucun,100m,50km/h
19214,pluvieux,nuit,mouillé,étudiant universitaire,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,50m,25km/h
19234,pluvieux,nuit,mouillé,étudiant universitaire,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,50km/h
19258,pluvieux,nuit,mouillé,étudiant universitaire,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),10m,50km/h
19267,pluvieux,nuit,mouillé,étudiant universitaire,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,aucun,10m,25km/h
19274,pluvieux,nuit,mouillé,étudiant universitaire,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,aucun,50m,25km/h
19275,pluvieux,nuit,mouillé,étudiant universitaire,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,aucun,100m,25km/h
19295,pluvieux,nuit,mouillé,étudiant universitaire,regarde autour,s’arrêter,camion,urgence (vers hôpital),50m,50km/h
19327,pluvieux,nuit,mouillé,étudiant universitaire,regarde autour,s’arrêter,camion,aucun,10m,25km/h
19330,pluvieux,nuit,mouillé,étudiant universitaire,regarde autour,s’arrêter,camion,aucun,10m,50km/h
19349,pluvieux,nuit,mouillé,étudiant universitaire,regarde autour,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),50m,50km/h
19360,pluvieux,nuit,mouillé,étudiant universitaire,regarde autour,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),10m,50km/h
19406,pluvieux,nuit,mouillé,étudiant universitaire,regarde autour,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),50m,25km/h
