id,weather,time,road_condition,bicycle_front_space,bicycle_rider,bicycle_position,dist_bicycle,ego_vehicle_speed,ego_role,occupant_requirement,following_vehicle
19746,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,emergency vehicle,none,normal car
19747,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,emergency vehicle,none,normal car
19748,rainy,night,wet,50m,children,right of the lane,100m,25km/h,emergency vehicle,none,normal car
19749,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,emergency vehicle,none,emergency vehicle
19750,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,emergency vehicle,none,emergency vehicle
19751,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,emergency vehicle,none,emergency vehicle
19752,rainy,night,wet,50m,children,right of the lane,100m,25km/h,emergency vehicle,none,emergency vehicle
19753,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,truck,none,none
19754,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,truck,none,none
19755,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,truck,none,none
19756,rainy,night,wet,50m,children,right of the lane,100m,25km/h,truck,none,none
19757,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,truck,none,normal car
19758,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,truck,none,normal car
19759,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,truck,none,normal car
19760,rainy,night,wet,50m,children,right of the lane,100m,25km/h,truck,none,normal car
19761,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,truck,none,emergency vehicle
19762,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,truck,none,emergency vehicle
19763,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,truck,none,emergency vehicle
19764,rainy,night,wet,50m,children,right of the lane,100m,25km/h,truck,none,emergency vehicle
19765,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,normal car,urgent (to hospital),none
19766,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,normal car,urgent (to hospital),none
19767,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,normal car,urgent (to hospital),none
19768,rainy,night,wet,50m,children,right of the lane,10m,50km/h,normal car,urgent (to hospital),none
19769,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,normal car,urgent (to hospital),normal car
19770,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,normal car,urgent (to hospital),normal car
19771,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,normal car,urgent (to hospital),normal car
19772,rainy,night,wet,50m,children,right of the lane,10m,50km/h,normal car,urgent (to hospital),normal car
19773,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,normal car,urgent (to hospital),emergency vehicle
19774,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,normal car,urgent (to hospital),emergency vehicle
19775,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,normal car,urgent (to hospital),emergency vehicle
19776,rainy,night,wet,50m,children,right of the lane,10m,50km/h,normal car,urgent (to hospital),emergency vehicle
19777,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),none
19778,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),none
19779,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),none
19780,rainy,night,wet,50m,children,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),none
19781,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),normal car
19782,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),normal car
19783,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),normal car
19784,rainy,night,wet,50m,children,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),normal car
19785,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
19786,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
19787,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
19788,rainy,night,wet,50m,children,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
19789,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,truck,urgent (to hospital),none
19790,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,truck,urgent (to hospital),none
19791,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,truck,urgent (to hospital),none
19792,rainy,night,wet,50m,children,right of the lane,10m,50km/h,truck,urgent (to hospital),none
19793,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,truck,urgent (to hospital),normal car
19794,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,truck,urgent (to hospital),normal car
19795,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,truck,urgent (to hospital),normal car
19796,rainy,night,wet,50m,children,right of the lane,10m,50km/h,truck,urgent (to hospital),normal car
19797,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,truck,urgent (to hospital),emergency vehicle
19798,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,truck,urgent (to hospital),emergency vehicle
19799,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,truck,urgent (to hospital),emergency vehicle
19800,rainy,night,wet,50m,children,right of the lane,10m,50km/h,truck,urgent (to hospital),emergency vehicle
19801,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),none
19802,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,normal car,hurry (commute or flight),none
19803,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),none
19804,rainy,night,wet,50m,children,right of the lane,10m,50km/h,normal car,hurry (commute or flight),none
19805,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),normal car
19806,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,normal car,hurry (commute or flight),normal car
19807,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),normal car
19808,rainy,night,wet,50m,children,right of the lane,10m,50km/h,normal car,hurry (commute or flight),normal car
19809,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),emergency vehicle
19810,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,normal car,hurry (commute or flight),emergency vehicle
19811,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),emergency vehicle
19812,rainy,night,wet,50m,children,right of the lane,10m,50km/h,normal car,hurry (commute or flight),emergency vehicle
19813,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),none
19814,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),none
19815,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),none
19816,rainy,night,wet,50m,children,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),none
19817,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),normal car
19818,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),normal car
19819,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),normal car
19820,rainy,night,wet,50m,children,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),normal car
19821,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
19822,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
19823,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
19824,rainy,night,wet,50m,children,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
19825,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,truck,hurry (commute or flight),none
19826,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,truck,hurry (commute or flight),none
19827,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,truck,hurry (commute or flight),none
19828,rainy,night,wet,50m,children,right of the lane,10m,50km/h,truck,hurry (commute or flight),none
19829,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,truck,hurry (commute or flight),normal car
19830,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,truck,hurry (commute or flight),normal car
19831,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,truck,hurry (commute or flight),normal car
19832,rainy,night,wet,50m,children,right of the lane,10m,50km/h,truck,hurry (commute or flight),normal car
19833,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
19834,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
19835,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
19836,rainy,night,wet,50m,children,right of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
19837,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,normal car,none,none
19838,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,normal car,none,none
19839,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,normal car,none,none
19840,rainy,night,wet,50m,children,right of the lane,10m,50km/h,normal car,none,none
19841,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,normal car,none,normal car
19842,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,normal car,none,normal car
19843,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,normal car,none,normal car
19844,rainy,night,wet,50m,children,right of the lane,10m,50km/h,normal car,none,normal car
19845,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,normal car,none,emergency vehicle
19846,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,normal car,none,emergency vehicle
19847,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,normal car,none,emergency vehicle
19848,rainy,night,wet,50m,children,right of the lane,10m,50km/h,normal car,none,emergency vehicle
19849,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,none,none
19850,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,emergency vehicle,none,none
19851,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,emergency vehicle,none,none
19852,rainy,night,wet,50m,children,right of the lane,10m,50km/h,emergency vehicle,none,none
19853,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,none,normal car
19854,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,emergency vehicle,none,normal car
19855,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,emergency vehicle,none,normal car
19856,rainy,night,wet,50m,children,right of the lane,10m,50km/h,emergency vehicle,none,normal car
19857,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,none,emergency vehicle
19858,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,emergency vehicle,none,emergency vehicle
19859,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,emergency vehicle,none,emergency vehicle
19860,rainy,night,wet,50m,children,right of the lane,10m,50km/h,emergency vehicle,none,emergency vehicle
19861,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,truck,none,none
19862,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,truck,none,none
19863,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,truck,none,none
19864,rainy,night,wet,50m,children,right of the lane,10m,50km/h,truck,none,none
19865,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,truck,none,normal car
19866,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,truck,none,normal car
19867,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,truck,none,normal car
19868,rainy,night,wet,50m,children,right of the lane,10m,50km/h,truck,none,normal car
19869,rainy,night,wet,50m,adult,middle of the lane,10m,50km/h,truck,none,emergency vehicle
19870,rainy,night,wet,50m,adult,right of the lane,10m,50km/h,truck,none,emergency vehicle
19871,rainy,night,wet,50m,children,middle of the lane,10m,50km/h,truck,none,emergency vehicle
19872,rainy,night,wet,50m,children,right of the lane,10m,50km/h,truck,none,emergency vehicle
19873,rainy,night,wet,50m,adult,middle of the lane,50m,50km/h,normal car,urgent (to hospital),none
19874,rainy,night,wet,50m,adult,right of the lane,50m,50km/h,normal car,urgent (to hospital),none
19875,rainy,night,wet,50m,children,middle of the lane,50m,50km/h,normal car,urgent (to hospital),none
19876,rainy,night,wet,50m,children,right of the lane,50m,50km/h,normal car,urgent (to hospital),none
19877,rainy,night,wet,50m,adult,middle of the lane,50m,50km/h,normal car,urgent (to hospital),normal car
19878,rainy,night,wet,50m,adult,right of the lane,50m,50km/h,normal car,urgent (to hospital),normal car
19879,rainy,night,wet,50m,children,middle of the lane,50m,50km/h,normal car,urgent (to hospital),normal car
19880,rainy,night,wet,50m,children,right of the lane,50m,50km/h,normal car,urgent (to hospital),normal car
19881,rainy,night,wet,50m,adult,middle of the lane,50m,50km/h,normal car,urgent (to hospital),emergency vehicle
19882,rainy,night,wet,50m,adult,right of the lane,50m,50km/h,normal car,urgent (to hospital),emergency vehicle
19883,rainy,night,wet,50m,children,middle of the lane,50m,50km/h,normal car,urgent (to hospital),emergency vehicle
19884,rainy,night,wet,50m,children,right of the lane,50m,50km/h,normal car,urgent (to hospital),emergency vehicle
19885,rainy,night,wet,50m,adult,middle of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),none
19886,rainy,night,wet,50m,adult,right of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),none
19887,rainy,night,wet,50m,children,middle of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),none
19888,rainy,night,wet,50m,children,right of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),none
19889,rainy,night,wet,50m,adult,middle of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),normal car
19890,rainy,night,wet,50m,adult,right of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),normal car
19891,rainy,night,wet,50m,children,middle of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),normal car
