id,天气,时间,路况,自行车前方空隙,骑车人类型,骑车人位置,与骑车人距离,本车速度,本车角色,乘客需求,后车类型
17979,雨天,夜晚,干燥,20米,儿童,车道中间,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
17980,雨天,夜晚,干燥,20米,儿童,车道右侧,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
17981,雨天,夜晚,干燥,20米,成年人,车道中间,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
17982,雨天,夜晚,干燥,20米,成年人,车道右侧,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
17983,雨天,夜晚,干燥,20米,儿童,车道中间,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
17984,雨天,夜晚,干燥,20米,儿童,车道右侧,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
17985,雨天,夜晚,干燥,20米,成年人,车道中间,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
17986,雨天,夜晚,干燥,20米,成年人,车道右侧,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
17987,雨天,夜晚,干燥,20米,儿童,车道中间,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
17988,雨天,夜晚,干燥,20米,儿童,车道右侧,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
17989,雨天,夜晚,干燥,20米,成年人,车道中间,50米,50km/h,卡车,赶时间（通勤或赶飞机）,无
17990,雨天,夜晚,干燥,20米,成年人,车道右侧,50米,50km/h,卡车,赶时间（通勤或赶飞机）,无
17991,雨天,夜晚,干燥,20米,儿童,车道中间,50米,50km/h,卡车,赶时间（通勤或赶飞机）,无
17992,雨天,夜晚,干燥,20米,儿童,车道右侧,50米,50km/h,卡车,赶时间（通勤或赶飞机）,无
17993,雨天,夜晚,干燥,20米,成年人,车道中间,50米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
17994,雨天,夜晚,干燥,20米,成年人,车道右侧,50米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
17995,雨天,夜晚,干燥,20米,儿童,车道中间,50米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
17996,雨天,夜晚,干燥,20米,儿童,车道右侧,50米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
17997,雨天,夜晚,干燥,20米,成年人,车道中间,50米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
17998,雨天,夜晚,干燥,20米,成年人,车道右侧,50米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
17999,雨天,夜晚,干燥,20米,儿童,车道中间,50米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
18000,雨天,夜晚,干燥,20米,儿童,车道右侧,50米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
18001,雨天,夜晚,干燥,20米,成年人,车道中间,50米,50km/h,普通车辆,无特殊需求,无
18002,雨天,夜晚,干燥,20米,成年人,车道右侧,50米,50km/h,普通车辆,无特殊需求,无
18003,雨天,夜晚,干燥,20米,儿童,车道中间,50米,50km/h,普通车辆,无特殊需求,无
18004,雨天,夜晚,干燥,20米,儿童,车道右侧,50米,50km/h,普通车辆,无特殊需求,无
18005,雨天,夜晚,干燥,20米,成年人,车道中间,50米,50km/h,普通车辆,无特殊需求,普通车辆
18006,雨天,夜晚,干燥,20米,成年人,车道右侧,50米,50km/h,普通车辆,无特殊需求,普通车辆
18007,雨天,夜晚,干燥,20米,儿童,车道中间,50米,50km/h,普通车辆,无特殊需求,普通车辆
18008,雨天,夜晚,干燥,20米,儿童,车道右侧,50米,50km/h,普通车辆,无特殊需求,普通车辆
18009,雨天,夜晚,干燥,20米,成年人,车道中间,50米,50km/h,普通车辆,无特殊需求,应急车辆
18010,雨天,夜晚,干燥,20米,成年人,车道右侧,50米,50km/h,普通车辆,无特殊需求,应急车辆
18011,雨天,夜晚,干燥,20米,儿童,车道中间,50米,50km/h,普通车辆,无特殊需求,应急车辆
18012,雨天,夜晚,干燥,20米,儿童,车道右侧,50米,50km/h,普通车辆,无特殊需求,应急车辆
18013,雨天,夜晚,干燥,20米,成年人,车道中间,50米,50km/h,应急车辆,无特殊需求,无
18014,雨天,夜晚,干燥,20米,成年人,车道右侧,50米,50km/h,应急车辆,无特殊需求,无
18015,雨天,夜晚,干燥,20米,儿童,车道中间,50米,50km/h,应急车辆,无特殊需求,无
18016,雨天,夜晚,干燥,20米,儿童,车道右侧,50米,50km/h,应急车辆,无特殊需求,无
18017,雨天,夜晚,干燥,20米,成年人,车道中间,50米,50km/h,应急车辆,无特殊需求,普通车辆
18018,雨天,夜晚,干燥,20米,成年人,车道右侧,50米,50km/h,应急车辆,无特殊需求,普通车辆
18019,雨天,夜晚,干燥,20米,儿童,车道中间,50米,50km/h,应急车辆,无特殊需求,普通车辆
18020,雨天,夜晚,干燥,20米,儿童,车道右侧,50米,50km/h,应急车辆,无特殊需求,普通车辆
18021,雨天,夜晚,干燥,20米,成年人,车道中间,50米,50km/h,应急车辆,无特殊需求,应急车辆
18022,雨天,夜晚,干燥,20米,成年人,车道右侧,50米,50km/h,应急车辆,无特殊需求,应急车辆
18023,雨天,夜晚,干燥,20米,儿童,车道中间,50米,50km/h,应急车辆,无特殊需求,应急车辆
18024,雨天,夜晚,干燥,20米,儿童,车道右侧,50米,50km/h,应急车辆,无特殊需求,应急车辆
18025,雨天,夜晚,干燥,20米,成年人,车道中间,50米,50km/h,卡车,无特殊需求,无
18026,雨天,夜晚,干燥,20米,成年人,车道右侧,50米,50km/h,卡车,无特殊需求,无
18027,雨天,夜晚,干燥,20米,儿童,车道中间,50米,50km/h,卡车,无特殊需求,无
18028,雨天,夜晚,干燥,20米,儿童,车道右侧,50米,50km/h,卡车,无特殊需求,无
18029,雨天,夜晚,干燥,20米,成年人,车道中间,50米,50km/h,卡车,无特殊需求,普通车辆
18030,雨天,夜晚,干燥,20米,成年人,车道右侧,50米,50km/h,卡车,无特殊需求,普通车辆
18031,雨天,夜晚,干燥,20米,儿童,车道中间,50米,50km/h,卡车,无特殊需求,普通车辆
18032,雨天,夜晚,干燥,20米,儿童,车道右侧,50米,50km/h,卡车,无特殊需求,普通车辆
18033,雨天,夜晚,干燥,20米,成年人,车道中间,50米,50km/h,卡车,无特殊需求,应急车辆
18034,雨天,夜晚,干燥,20米,成年人,车道右侧,50米,50km/h,卡车,无特殊需求,应急车辆
18035,雨天,夜晚,干燥,20米,儿童,车道中间,50米,50km/h,卡车,无特殊需求,应急车辆
18036,雨天,夜晚,干燥,20米,儿童,车道右侧,50米,50km/h,卡车,无特殊需求,应急车辆
18037,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,普通车辆,紧急（去医院）,无
18038,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,普通车辆,紧急（去医院）,无
18039,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,普通车辆,紧急（去医院）,无
18040,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,普通车辆,紧急（去医院）,无
18041,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,普通车辆,紧急（去医院）,普通车辆
18042,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,普通车辆,紧急（去医院）,普通车辆
18043,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,普通车辆,紧急（去医院）,普通车辆
18044,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,普通车辆,紧急（去医院）,普通车辆
18045,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,普通车辆,紧急（去医院）,应急车辆
18046,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,普通车辆,紧急（去医院）,应急车辆
18047,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,普通车辆,紧急（去医院）,应急车辆
18048,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,普通车辆,紧急（去医院）,应急车辆
18049,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,应急车辆,紧急（去医院）,无
18050,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,应急车辆,紧急（去医院）,无
18051,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,应急车辆,紧急（去医院）,无
18052,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,应急车辆,紧急（去医院）,无
18053,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,应急车辆,紧急（去医院）,普通车辆
18054,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,应急车辆,紧急（去医院）,普通车辆
18055,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,应急车辆,紧急（去医院）,普通车辆
18056,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,应急车辆,紧急（去医院）,普通车辆
18057,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,应急车辆,紧急（去医院）,应急车辆
18058,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,应急车辆,紧急（去医院）,应急车辆
18059,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,应急车辆,紧急（去医院）,应急车辆
18060,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,应急车辆,紧急（去医院）,应急车辆
18061,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,卡车,紧急（去医院）,无
18062,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,卡车,紧急（去医院）,无
18063,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,卡车,紧急（去医院）,无
18064,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,卡车,紧急（去医院）,无
18065,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,卡车,紧急（去医院）,普通车辆
18066,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,卡车,紧急（去医院）,普通车辆
18067,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,卡车,紧急（去医院）,普通车辆
18068,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,卡车,紧急（去医院）,普通车辆
18069,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,卡车,紧急（去医院）,应急车辆
18070,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,卡车,紧急（去医院）,应急车辆
18071,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,卡车,紧急（去医院）,应急车辆
18072,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,卡车,紧急（去医院）,应急车辆
18073,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
18074,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
18075,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
18076,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
18077,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
18078,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
18079,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
18080,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
18081,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
18082,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
18083,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
18084,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
18085,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
18086,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
18087,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
18088,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
18089,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
18090,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
18091,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
18092,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
18093,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
18094,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
18095,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
18096,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
18097,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,卡车,赶时间（通勤或赶飞机）,无
18098,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,卡车,赶时间（通勤或赶飞机）,无
18099,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,卡车,赶时间（通勤或赶飞机）,无
18100,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,卡车,赶时间（通勤或赶飞机）,无
18101,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
18102,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
18103,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
18104,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
18105,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
18106,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
18107,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
18108,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
18109,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,普通车辆,无特殊需求,无
18110,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,普通车辆,无特殊需求,无
18111,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,普通车辆,无特殊需求,无
18112,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,普通车辆,无特殊需求,无
18113,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,普通车辆,无特殊需求,普通车辆
18114,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,普通车辆,无特殊需求,普通车辆
18115,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,普通车辆,无特殊需求,普通车辆
18116,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,普通车辆,无特殊需求,普通车辆
18117,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,普通车辆,无特殊需求,应急车辆
18118,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,普通车辆,无特殊需求,应急车辆
18119,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,普通车辆,无特殊需求,应急车辆
18120,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,普通车辆,无特殊需求,应急车辆
18121,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,应急车辆,无特殊需求,无
18122,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,应急车辆,无特殊需求,无
18123,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,应急车辆,无特殊需求,无
18124,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,应急车辆,无特殊需求,无
18125,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,应急车辆,无特殊需求,普通车辆
18126,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,应急车辆,无特殊需求,普通车辆
18127,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,应急车辆,无特殊需求,普通车辆
18128,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,应急车辆,无特殊需求,普通车辆
18129,雨天,夜晚,干燥,20米,成年人,车道中间,100米,50km/h,应急车辆,无特殊需求,应急车辆
